,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
240,1238,NBA Live 2000,PS,1998.0,Sports,Electronic Arts,1.43,0.05,0.0,0.03,1.52
241,839,1080°: TenEighty Snowboarding,N64,1998.0,Sports,Nintendo,1.25,0.61,0.13,0.05,2.03
242,11917,Alexi Lalas International Soccer,PS,1998.0,Sports,Take-Two Interactive,0.04,0.03,0.0,0.0,0.07
243,5793,NHL FaceOff 2000,PS,1998.0,Sports,Sony Computer Entertainment,0.17,0.12,0.0,0.02,0.31
244,10643,Milo's Astro Lanes,N64,1998.0,Sports,Interplay,0.08,0.02,0.0,0.0,0.1
245,8523,Kawa no Nushi Tsuri,PS,1998.0,Sports,Victor Interactive,0.0,0.0,0.15,0.01,0.16
246,691,Cool Boarders 3,PS,1998.0,Sports,989 Studios,1.65,0.46,0.1,0.1,2.31
247,11481,NHL Breakaway 99,N64,1998.0,Sports,Acclaim Entertainment,0.07,0.01,0.0,0.0,0.08
248,15476,Adidas Power Soccer 98,PS,1998.0,Sports,Psygnosis,0.01,0.01,0.0,0.0,0.02
249,4652,International Superstar Soccer Pro '98,PS,1998.0,Sports,Konami Digital Entertainment,0.02,0.02,0.35,0.03,0.42
250,4887,NHL 99,N64,1998.0,Sports,Electronic Arts,0.38,0.01,0.0,0.0,0.39
251,10880,World Cup '98 France: Road to Win,SAT,1998.0,Sports,Sega,0.0,0.0,0.09,0.0,0.09
252,4756,'98 Koshien,PS,1998.0,Sports,Magical Company,0.15,0.1,0.12,0.03,0.41
253,5595,NHL Breakaway 98,N64,1998.0,Sports,Acclaim Entertainment,0.3,0.02,0.0,0.0,0.32
254,4913,Thrasher Presents: Skate and Destroy,PS,1998.0,Sports,Take-Two Interactive,0.22,0.15,0.0,0.03,0.39
255,1257,NFL Blitz,PS,1998.0,Sports,Midway Games,1.41,0.05,0.0,0.04,1.5
256,12103,Power Pro GB,GB,1998.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
257,6345,Jikkyou Powerful Pro Yakyuu 5,N64,1998.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27
258,6391,Jikkyou Powerful Pro Yakyuu '98 Ketteiban,PS,1998.0,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.02,0.27
259,12508,Olympic Hockey 98,N64,1998.0,Sports,GT Interactive,0.05,0.01,0.0,0.0,0.06
260,6346,NBA Jam 99,N64,1998.0,Sports,Acclaim Entertainment,0.25,0.02,0.0,0.0,0.27
261,9454,No Fear Downhill Mountain Biking,PS,1998.0,Sports,Codemasters,0.07,0.05,0.0,0.01,0.13
262,13709,Dead Ball Zone,PS,1998.0,Sports,GT Interactive,0.02,0.02,0.0,0.0,0.04
263,12514,Mike Piazza's Strike Zone,N64,1998.0,Sports,GT Interactive,0.05,0.01,0.0,0.0,0.06
264,3720,FIFA 99,N64,1998.0,Sports,Electronic Arts,0.11,0.39,0.0,0.03,0.54
265,3501,NFL Blitz 2000,N64,1999.0,Sports,Midway Games,0.55,0.02,0.0,0.0,0.58
266,3631,NBA Showtime: NBA on NBC,PS,1999.0,Sports,Midway Games,0.31,0.21,0.0,0.04,0.55
267,4416,NBA Live 2000,N64,1999.0,Sports,Electronic Arts,0.42,0.02,0.0,0.0,0.44
268,5759,Bass Hunter 64,N64,1999.0,Sports,Take-Two Interactive,0.25,0.06,0.0,0.0,0.31
269,15375,Super Bowling,N64,1999.0,Sports,Athena,0.02,0.0,0.0,0.0,0.02
270,1806,Derby Stallion 99,PS,1999.0,Sports,ASCII Entertainment,0.0,0.0,1.06,0.07,1.13
271,6458,Jikkyou Powerful Pro Yakyuu '99 Ketteiban,PS,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.02,0.26
272,6694,NBA Courtside 2 featuring Kobe Bryant,N64,1999.0,Sports,Nintendo,0.2,0.05,0.0,0.0,0.25
273,1679,NFL 2K,DC,1999.0,Sports,Sega,1.12,0.05,0.0,0.02,1.2
274,9482,NBA Jam 2000,N64,1999.0,Sports,Acclaim Entertainment,0.12,0.01,0.0,0.0,0.13
275,4932,All-Star Baseball 2000,N64,1999.0,Sports,Acclaim Entertainment,0.36,0.03,0.0,0.0,0.39
276,12945,Bass Rise,PS,1999.0,Sports,Namco Bandai Games,0.03,0.02,0.0,0.0,0.05
277,9155,Bassmasters 2000,N64,1999.0,Sports,THQ,0.11,0.03,0.0,0.0,0.14
278,2186,NCAA Football 2000,PS,1999.0,Sports,Electronic Arts,0.53,0.36,0.0,0.06,0.95
279,5699,Virtua Striker 2,DC,1999.0,Sports,Sega,0.0,0.0,0.32,0.0,0.32
280,4830,NFL Quarterback Club 2000,N64,1999.0,Sports,Acclaim Entertainment,0.37,0.03,0.0,0.0,0.4
281,4824,NCAA GameBreaker 2000,PS,1999.0,Sports,989 Studios,0.22,0.15,0.0,0.03,0.4
282,4814,NBA ShootOut 2000,PS,1999.0,Sports,989 Studios,0.22,0.15,0.0,0.03,0.4
283,10068,International Track & Field 2000,PS,1999.0,Sports,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.11
284,5146,Bottom of the 9th,N64,1999.0,Sports,Konami Digital Entertainment,0.37,0.0,0.0,0.0,0.37
285,5648,No.1 Muscle Ranking - Kinniku Banzuke Vol. 1: Oregasaikyouno Otokoda!,PS,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.3,0.02,0.32
286,8278,Power Pro Kun Pocket,GB,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17
287,13215,NBA 2K,DC,1999.0,Sports,Sega,0.0,0.0,0.05,0.0,0.05
288,5261,J-League Pro Soccer Club o Tsukurou!,DC,1999.0,Sports,Sega,0.0,0.0,0.36,0.0,0.36
289,4626,Jikkyou Powerful Pro Yakyuu 6,N64,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.39,0.03,0.42
290,2213,MLB 2000,PS,1999.0,Sports,Sony Computer Entertainment,0.52,0.35,0.0,0.06,0.94
291,13114,All Star Tennis 99,N64,1999.0,Sports,Ubisoft,0.04,0.01,0.0,0.0,0.05
292,13085,NHL Blades of Steel '99,N64,1999.0,Sports,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05
293,5586,Championship Bass,PS,1999.0,Sports,Electronic Arts,0.18,0.12,0.0,0.02,0.32
294,10218,Snowboard Kids 2,N64,1999.0,Sports,Atlus,0.09,0.02,0.0,0.0,0.11
295,12507,Brunswick Circuit Pro Bowling,N64,1999.0,Sports,THQ,0.05,0.01,0.0,0.0,0.06
296,6687,NBA Showtime: NBA on NBC,N64,1999.0,Sports,Midway Games,0.23,0.02,0.0,0.0,0.25
297,6597,NHL Rock the Rink,PS,1999.0,Sports,Electronic Arts,0.14,0.1,0.0,0.02,0.26
298,11186,Derby Stallion,SAT,1999.0,Sports,ASCII Entertainment,0.0,0.0,0.09,0.0,0.09
299,1926,Championship Manager 99/00,PC,1999.0,Sports,Eidos Interactive,0.0,0.98,0.0,0.09,1.07
300,3328,Madden NFL 2000,N64,1999.0,Sports,Electronic Arts,0.58,0.02,0.0,0.0,0.61
301,7911,Big Air,PS,1999.0,Sports,Accolade,0.1,0.07,0.0,0.01,0.19
302,6030,Ken Griffey Jr.'s Slugfest,N64,1999.0,Sports,Nintendo,0.23,0.06,0.0,0.0,0.29
303,8051,International Superstar Soccer 2000 (JP weekly sales),N64,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18
304,4131,NFL Xtreme 2,PS,1999.0,Sports,989 Studios,0.27,0.18,0.0,0.03,0.48
305,6149,Triple Play 2000,N64,1999.0,Sports,Electronic Arts,0.27,0.01,0.0,0.0,0.28
306,5492,World Stadium 3,PS,1999.0,Sports,Namco Bandai Games,0.0,0.0,0.31,0.02,0.33
307,12699,Interplay Sports Baseball 2000,PS,1999.0,Sports,Interplay,0.03,0.02,0.0,0.0,0.06
308,7208,Barbie Super Sports,PS,1999.0,Sports,Mattel Interactive,0.12,0.08,0.0,0.01,0.22
309,7913,Gallop Racer,PS,1999.0,Sports,Tecmo Koei,0.0,0.0,0.18,0.01,0.19
310,3415,Ready 2 Rumble Boxing,N64,1999.0,Sports,Midway Games,0.47,0.11,0.0,0.01,0.59
311,203,Tony Hawk's Pro Skater,PS,1999.0,Sports,Activision,3.42,1.38,0.02,0.2,5.02
312,3910,International Superstar Soccer 2000 (All region sales),N64,1999.0,Sports,Konami Digital Entertainment,0.01,0.26,0.22,0.02,0.51
313,2543,Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,PS,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.76,0.05,0.81
314,6986,Pro Yakyuu Team o Tsukurou!,DC,1999.0,Sports,Sega,0.0,0.0,0.23,0.0,0.23
315,917,Hot Shots Golf 2,PS,1999.0,Sports,Sony Computer Entertainment,0.25,0.12,1.48,0.03,1.88
316,8892,Winning Post 4,PS,1999.0,Sports,Tecmo Koei,0.0,0.0,0.14,0.01,0.15
317,1354,Triple Play 2000,PS,1999.0,Sports,Electronic Arts,0.79,0.54,0.0,0.09,1.43
318,5980,Fisherman's Bait 2: Big Ol' Bass,PS,1999.0,Sports,Konami Digital Entertainment,0.16,0.11,0.0,0.02,0.29
319,13848,NHL Blades of Steel 2000,PS,1999.0,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04
320,10351,Black Bass with Blue Marlin,PS,1999.0,Sports,Starfish,0.06,0.04,0.0,0.01,0.11
321,9587,Surf Riders,PS,1999.0,Sports,Ubisoft,0.07,0.05,0.0,0.01,0.13
322,11234,Sega Bass Fishing,DC,1999.0,Sports,Sega,0.0,0.0,0.09,0.0,0.09
323,4236,Razor Freestyle Scooter,PS,1999.0,Sports,Ubisoft,0.26,0.17,0.0,0.03,0.46
324,3271,Bass Landing,PS,1999.0,Sports,ASCII Entertainment,0.21,0.14,0.23,0.04,0.62
325,5056,NCAA Final Four 2000,PS,1999.0,Sports,989 Sports,0.21,0.14,0.0,0.02,0.38
326,968,NFL GameDay 2000,PS,1999.0,Sports,989 Studios,1.0,0.68,0.0,0.12,1.8
327,7033,NHL FaceOff 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.13,0.09,0.0,0.02,0.23
328,10991,FIFA 2001: Major League Soccer,PS2,2000.0,Sports,Electronic Arts,0.0,0.0,0.09,0.0,0.09
329,11293,Derby Tsuku: Derby Uma o Tsukurou!,DC,2000.0,Sports,Sega,0.0,0.0,0.08,0.0,0.08
330,5335,Jikkyou Powerful Pro Yakyuu 7,PS2,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.35,0.0,0.35
331,5204,NFL GameDay 2001,PS2,2000.0,Sports,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.36
332,10894,ESPN NBA 2Night,PS2,2000.0,Sports,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
333,11347,Orega Kantoku Da! Gekitou Pennant Race,PS2,2000.0,Sports,Enix Corporation,0.0,0.0,0.08,0.0,0.08
334,2489,FIFA Soccer World Championship,PS2,2000.0,Sports,Electronic Arts,0.27,0.21,0.28,0.07,0.83
335,11178,Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,PS,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.01,0.09
336,5306,Jikkyou Powerful Pro Yakyuu 2000,N64,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.06,0.35
337,5539,NCAA GameBreaker 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.18,0.12,0.0,0.02,0.33
338,3177,Madden NFL 2001,N64,2000.0,Sports,Electronic Arts,0.6,0.03,0.0,0.01,0.64
339,4699,World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,PS,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.39,0.03,0.41
340,10417,Brunswick Circuit Pro Bowling 2,PS,2000.0,Sports,THQ,0.06,0.04,0.0,0.01,0.11
341,6305,Sydney 2000,PS,2000.0,Sports,Eidos Interactive,0.15,0.1,0.0,0.02,0.27
342,12568,Winning Post 4 Maximum,PS2,2000.0,Sports,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
343,12509,CyberTiger,N64,2000.0,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.06
344,6291,Burstrick: Wake Boarding!!,PS,2000.0,Sports,Natsume,0.15,0.1,0.0,0.02,0.27
345,3696,Gekikuukan Pro Yakyuu: At the End of the Century 1999,PS2,2000.0,Sports,SquareSoft,0.0,0.0,0.54,0.0,0.54
346,3462,Sammy Sosa High Heat Baseball 2001,PS,2000.0,Sports,3DO,0.32,0.22,0.0,0.04,0.58
347,6266,Q-Ball: Billiards Master,PS2,2000.0,Sports,Take-Two Interactive,0.13,0.1,0.0,0.04,0.27
348,12710,G1 Jockey 2,PS2,2000.0,Sports,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
349,6215,Real Pool,PS2,2000.0,Sports,Midas Interactive Entertainment,0.14,0.11,0.0,0.04,0.28
350,3856,Swing Away Golf,PS2,2000.0,Sports,Electronic Arts,0.17,0.13,0.18,0.04,0.52
351,3399,NFL Blitz 2001,PS,2000.0,Sports,Midway Games,0.33,0.22,0.0,0.04,0.59
352,12397,Championship Surfer,PS,2000.0,Sports,Mattel Interactive,0.03,0.02,0.0,0.0,0.06
353,12272,ESPN Winter X-Games: Snowboarding 2002,GBA,2000.0,Sports,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.06
354,6070,Snowboarding,PS,2000.0,Sports,Midas Interactive Entertainment,0.16,0.11,0.0,0.02,0.29
355,12816,Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
356,5993,Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban,PS,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.02,0.29
357,6624,Surfing H3O,PS2,2000.0,Sports,Take-Two Interactive,0.12,0.1,0.0,0.03,0.25
358,6634,Power Pro Kun Pocket 2,GB,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.25,0.0,0.25
359,3231,NHL 2001,PS,2000.0,Sports,Electronic Arts,0.35,0.24,0.0,0.04,0.63
360,11989,Mia Hamm Soccer 64,N64,2000.0,Sports,THQ,0.06,0.01,0.0,0.0,0.07
361,6405,NBA ShootOut 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.15,0.1,0.0,0.02,0.27
362,11925,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,N64,2000.0,Sports,Nintendo,0.0,0.0,0.07,0.0,0.07
363,3066,Jikkyou World Soccer 2000 Final Edition,PS2,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.66,0.0,0.66
364,4466,Grind Session,PS,2000.0,Sports,Sony Computer Entertainment,0.24,0.17,0.0,0.03,0.44
365,2932,NCAA Football 2001,PS,2000.0,Sports,Electronic Arts,0.39,0.26,0.0,0.05,0.7
366,4624,NFL Blitz 2001,N64,2000.0,Sports,Midway Games,0.34,0.07,0.0,0.0,0.42
367,13203,Power Spike Pro Beach Volleyball,PS,2000.0,Sports,Infogrames,0.03,0.02,0.0,0.0,0.05
368,4697,Cool Boarders 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.23,0.16,0.0,0.03,0.41
369,5637,FIFA 2001 Major League Soccer,PS,2000.0,Sports,Electronic Arts,0.18,0.12,0.0,0.02,0.32
370,8779,NCAA GameBreaker 2001,PS2,2000.0,Sports,Sony Computer Entertainment,0.07,0.06,0.0,0.02,0.15
371,7007,All-Star Baseball 2001,N64,2000.0,Sports,Acclaim Entertainment,0.22,0.01,0.0,0.0,0.23
372,1260,Madden NFL 2001,PS2,2000.0,Sports,Electronic Arts,1.19,0.07,0.05,0.2,1.5
373,8635,J-League Jikkyou Winning Eleven 2000,PS,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.01,0.16
374,1585,NBA Live 2001,PS,2000.0,Sports,Electronic Arts,0.7,0.47,0.0,0.08,1.25
375,8630,NCAA Final Four 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.09,0.06,0.0,0.01,0.16
376,8017,Reel Fishing II,PS,2000.0,Sports,Victor Interactive,0.1,0.07,0.0,0.01,0.18
377,1712,Mario Tennis,GB,2000.0,Sports,Nintendo,0.5,0.18,0.44,0.06,1.18
378,7314,NBA in the Zone 2000,PS,2000.0,Sports,Konami Digital Entertainment,0.12,0.08,0.0,0.01,0.21
379,8113,Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,DC,2000.0,Sports,Sega,0.0,0.0,0.18,0.0,0.18
380,1102,SSX,PS2,2000.0,Sports,Electronic Arts,0.78,0.61,0.06,0.2,1.66
381,9808,Gallop Racer 2000,PS,2000.0,Sports,Tecmo Koei,0.0,0.0,0.11,0.01,0.12
382,1087,Madden NFL 2001,PS,2000.0,Sports,Electronic Arts,1.58,0.05,0.0,0.04,1.67
383,1879,NFL 2K1,DC,2000.0,Sports,Sega,1.02,0.05,0.0,0.02,1.09
384,8519,World Stadium 4,PS,2000.0,Sports,Namco Bandai Games,0.0,0.0,0.15,0.01,0.16
385,9843,MTV Sports: Pure Ride,PS,2000.0,Sports,THQ,0.07,0.05,0.0,0.01,0.12
386,8189,Speedball 2100,PS,2000.0,Sports,Empire Interactive,0.1,0.07,0.0,0.01,0.18
387,1981,Dave Mirra Freestyle BMX,PS,2000.0,Sports,Acclaim Entertainment,0.91,0.11,0.0,0.03,1.05
388,7533,International Superstar Soccer 2000,PS2,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2
389,780,Tony Hawk's Pro Skater,N64,2000.0,Sports,Activision,1.68,0.4,0.0,0.03,2.11
390,9664,Peter Jacobsen's Golden Tee Golf,PS,2000.0,Sports,Infogrames,0.07,0.05,0.0,0.01,0.12
391,2071,NFL GameDay 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.56,0.38,0.0,0.07,1.0
392,2085,NFL Fever 2002,XB,2000.0,Sports,Microsoft Game Studios,0.74,0.21,0.0,0.04,0.99
393,9818,NFL QB Club 2001,N64,2000.0,Sports,Acclaim Entertainment,0.11,0.01,0.0,0.0,0.12
394,685,Mario Tennis,N64,2000.0,Sports,Nintendo,0.78,0.4,1.06,0.07,2.32
395,7449,ESPN Winter X Games: Snowboarding 2002,PS2,2000.0,Sports,Konami Digital Entertainment,0.1,0.08,0.0,0.03,0.21
396,7961,NCAA Final Four 2001,PS2,2000.0,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19
397,226,Tony Hawk's Pro Skater 2,PS,2000.0,Sports,Activision,3.05,1.41,0.02,0.2,4.68
398,8913,No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,PS,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.01,0.15
399,9385,Kurt Warner's Arena Football Unleashed,PS,2000.0,Sports,Midway Games,0.07,0.05,0.0,0.01,0.13
400,16582,PGA European Tour,N64,2000.0,Sports,Infogrames,0.01,0.0,0.0,0.0,0.01
401,13710,NBA in the Zone 2000,N64,2000.0,Sports,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04
402,7885,ESPN International Track & Field,PS2,2000.0,Sports,Konami Digital Entertainment,0.09,0.07,0.0,0.02,0.19
403,2353,MLB 2001,PS,2000.0,Sports,Sony Computer Entertainment,0.49,0.34,0.0,0.06,0.89
404,1475,Tony Hawk's Pro Skater,GB,2000.0,Sports,Activision,0.9,0.38,0.01,0.05,1.33
405,1477,Triple Play 2001,PS,2000.0,Sports,Electronic Arts,0.74,0.5,0.0,0.09,1.33
406,9407,The Flintstones: Bedrock Bowling,PS,2000.0,Sports,Ubisoft,0.07,0.05,0.0,0.01,0.13
407,2163,NHL 2001,PS2,2000.0,Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.96
408,1682,NHL 2002,PS2,2001.0,Sports,Electronic Arts,0.59,0.46,0.0,0.15,1.2
409,6292,Dave Mirra Freestyle BMX: Maximum Remix,PS,2001.0,Sports,Acclaim Entertainment,0.15,0.1,0.0,0.02,0.27
410,12858,NFL Quarterback Club 2002,GC,2001.0,Sports,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05
411,1412,Dave Mirra Freestyle BMX 2,PS2,2001.0,Sports,Acclaim Entertainment,0.67,0.53,0.0,0.18,1.38
412,5797,NCAA Final Four 2002,PS2,2001.0,Sports,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31
413,1390,Madden NFL 2002,PS,2001.0,Sports,Electronic Arts,0.78,0.53,0.0,0.09,1.39
414,3226,FIFA Soccer 2002,PS2,2001.0,Sports,Electronic Arts,0.31,0.24,0.0,0.08,0.63
415,7732,NHL FaceOff 2001,PS2,2001.0,Sports,Sony Computer Entertainment,0.1,0.07,0.0,0.02,0.2
416,8227,Sports Illustrated for Kids: Baseball,GBA,2001.0,Sports,BAM! Entertainment,0.12,0.05,0.0,0.0,0.17
417,3192,Tony Hawk's Pro Skater 2x,XB,2001.0,Sports,Activision,0.41,0.19,0.0,0.03,0.63
418,6358,Mat Hoffman's Pro BMX,GBA,2001.0,Sports,Activision,0.19,0.07,0.0,0.0,0.27
419,3569,NHL Hitz 20-02,PS2,2001.0,Sports,Midway Games,0.28,0.22,0.0,0.07,0.56
420,4362,World Soccer Winning Eleven 5 Final Evolution,PS2,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45
421,12878,WTA Tour Tennis,PS2,2001.0,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.05
422,3876,NBA Live 2002,PS,2001.0,Sports,Electronic Arts,0.29,0.19,0.0,0.03,0.52
423,3747,Mat Hoffman's Pro BMX,PS,2001.0,Sports,Activision,0.3,0.2,0.0,0.04,0.54
424,14127,Championship Manager Season 01/02,PC,2001.0,Sports,Eidos Interactive,0.0,0.03,0.0,0.01,0.03
425,4499,Madden NFL 2002,N64,2001.0,Sports,Electronic Arts,0.41,0.02,0.0,0.0,0.43
426,4503,SSX Tricky,XB,2001.0,Sports,Electronic Arts,0.32,0.09,0.0,0.02,0.43
427,4516,MLB 2002,PS,2001.0,Sports,Sony Computer Entertainment,0.24,0.16,0.0,0.03,0.43
428,8271,ESPN Final Round Golf 2002,GBA,2001.0,Sports,Konami Digital Entertainment,0.12,0.05,0.0,0.0,0.17
429,9148,NBA ShootOut 2002,PS,2001.0,Sports,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14
430,6777,Jikkyou Powerful Pro Yakyuu 2001,PS,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.23,0.02,0.24
431,6283,NHL Hitz 20-02,XB,2001.0,Sports,Midway Games,0.2,0.06,0.0,0.01,0.27
432,5676,Madden NFL 2002,GBA,2001.0,Sports,Electronic Arts,0.23,0.08,0.0,0.01,0.32
433,9424,Winning Post 5,PS2,2001.0,Sports,Tecmo Koei,0.0,0.0,0.13,0.0,0.13
434,11969,ESPN National Hockey Night,PS2,2001.0,Sports,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07
435,5885,Hard Hitter Tennis,PS2,2001.0,Sports,Midas Interactive Entertainment,0.15,0.11,0.0,0.04,0.3
436,6250,Power Pro Kun Pocket 3,GBA,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.01,0.28
437,3585,All-Star Baseball 2002,PS2,2001.0,Sports,Acclaim Entertainment,0.27,0.21,0.0,0.07,0.56
438,9393,NBA Hoopz,PS,2001.0,Sports,Midway Games,0.07,0.05,0.0,0.01,0.13
439,1713,Tony Hawk's Pro Skater 2,GBA,2001.0,Sports,Activision,0.85,0.31,0.0,0.02,1.18
440,6210,Bass Strike,PS2,2001.0,Sports,THQ,0.14,0.11,0.0,0.04,0.28
441,14433,Sunny Garcia Surfing,PS2,2001.0,Sports,Ubisoft,0.02,0.01,0.0,0.0,0.03
442,6341,NHL 2002,XB,2001.0,Sports,Electronic Arts,0.2,0.06,0.0,0.01,0.27
443,7824,Dave Mirra Freestyle BMX 2,GBA,2001.0,Sports,Acclaim Entertainment,0.14,0.05,0.0,0.0,0.19
444,1092,Tony Hawk's Pro Skater 3,PS,2001.0,Sports,Activision,1.09,0.49,0.02,0.07,1.67
445,7671,Dave Mirra Freestyle BMX 2,XB,2001.0,Sports,Acclaim Entertainment,0.15,0.04,0.0,0.01,0.2
446,6024,Jikkyou Powerful Pro Yakyuu 8,PS2,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.0,0.29
447,9335,Backyard Soccer,PS,2001.0,Sports,Infogrames,0.07,0.05,0.0,0.01,0.13
448,9295,World Tour Soccer 2002,PS2,2001.0,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14
449,8144,FIFA Soccer 2002,GC,2001.0,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18
450,1865,NBA Live 2001,PS2,2001.0,Sports,Electronic Arts,0.52,0.4,0.04,0.13,1.1
451,7590,Super Dodge Ball Advance,GBA,2001.0,Sports,Ubisoft,0.14,0.05,0.0,0.0,0.2
452,1183,NCAA Football 2002,PS2,2001.0,Sports,Electronic Arts,0.77,0.6,0.0,0.2,1.57
453,12106,The Putter Golf,PS,2001.0,Sports,D3Publisher,0.04,0.03,0.0,0.0,0.07
454,1027,SSX Tricky,PS2,2001.0,Sports,Electronic Arts,0.85,0.66,0.0,0.22,1.73
455,1008,Pro Evolution Soccer,PS2,2001.0,Sports,Konami Digital Entertainment,0.06,0.9,0.53,0.27,1.75
456,3324,Madden NFL 2002,GC,2001.0,Sports,Electronic Arts,0.47,0.12,0.0,0.02,0.61
457,8181,NBA Hoopz,PS2,2001.0,Sports,Midway Games,0.09,0.07,0.0,0.02,0.18
458,932,NBA Live 2002,PS2,2001.0,Sports,Electronic Arts,0.91,0.71,0.0,0.24,1.86
459,12427,Blast Lacrosse,PS,2001.0,Sports,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06
460,6238,Dave Mirra Freestyle BMX 2,GC,2001.0,Sports,Acclaim Entertainment,0.21,0.06,0.0,0.01,0.28
461,8185,ESPN X Games Skateboarding,GBA,2001.0,Sports,Konami Digital Entertainment,0.13,0.05,0.0,0.0,0.18
462,10559,Dark Summit,XB,2001.0,Sports,THQ,0.08,0.02,0.0,0.0,0.1
463,7249,All-Star Baseball 2002,GC,2001.0,Sports,Acclaim Entertainment,0.17,0.04,0.0,0.01,0.22
464,3738,SSX Tricky,GC,2001.0,Sports,Electronic Arts,0.42,0.11,0.0,0.01,0.54
465,7283,Saltwater Sportfishing,PS,2001.0,Sports,Take-Two Interactive,0.12,0.08,0.0,0.01,0.22
466,7317,Cabela's Big Game Hunter: Ultimate Challenge,PS,2001.0,Sports,Activision Value,0.12,0.08,0.0,0.01,0.21
467,5502,Cool Boarders 2001,PS2,2001.0,Sports,Sony Computer Entertainment,0.16,0.13,0.0,0.04,0.33
468,4781,NFL GameDay 2002,PS,2001.0,Sports,Sony Computer Entertainment,0.23,0.15,0.0,0.03,0.4
469,500,Hot Shots Golf 3,PS2,2001.0,Sports,Sony Computer Entertainment,0.99,0.32,1.38,0.2,2.89
470,2343,NFL 2K2,PS2,2001.0,Sports,Sega,0.44,0.34,0.0,0.11,0.89
471,5002,NFL GameDay 2002,PS2,2001.0,Sports,Sony Computer Entertainment,0.19,0.15,0.0,0.05,0.38
472,13259,American Bass Challenge,GBA,2001.0,Sports,Starfish,0.03,0.01,0.0,0.0,0.05
473,8586,Jikkyou Powerful Pro Yakyuu Basic-han 2001,N64,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.12,0.04,0.16
